   0   8   8
    2   -1  0.823993651E-17 -0.433680869E-17 -0.177541610E-06 -0.268925726E-05
    2    0 -0.173472348E-16  0.138777878E-16 -0.173472348E-17 -0.346944695E-17
    2    1  0.433680869E-18 -0.867361738E-17  0.240002217E-06 -0.231012811E-05
    2    2  0.104083409E-16  0.520417043E-17  0.346944695E-17  0.520417043E-17
    3   -3 -0.119992771E+00  0.302010020E+00  0.520417043E-17 -0.693889390E-17
    3   -2 -0.238524478E-17 -0.281892565E-17 -0.216840434E-18  0.216840434E-18
    3   -1 -0.414764448E-06  0.853539962E-06  0.104083409E-16 -0.260208521E-17
    3    0  0.130104261E-17  0.325260652E-17  0.225514052E-16 -0.840256684E-17
    3    1  0.218501843E-06 -0.305210697E-06 -0.173472348E-17 -0.104083409E-16
    3    2  0.867361738E-18  0.216840434E-18 -0.596311195E-18  0.119262239E-17
    3    3  0.738853695E-01 -0.926037493E-01  0.780625564E-17  0.173472348E-17
    3   -3    2
    1   -1  0.000000000E+00  0.173472348E-17  0.442082116E-06 -0.276313000E-06
    1    0  0.121430643E-16 -0.303576608E-17 -0.130104261E-16  0.107336015E-16
    1    1  0.346944695E-17  0.000000000E+00 -0.932104116E-07  0.372571630E-07
    2   -2  0.104083409E-16 -0.346944695E-17  0.346944695E-17  0.867361738E-17
    2   -1 -0.182965441E-06  0.713918232E-07 -0.563785130E-17  0.000000000E+00
    2    0  0.314418630E-17  0.433680869E-17 -0.140946282E-17  0.173472348E-17
    2    1  0.106051982E-06  0.897136602E-07 -0.433680869E-17  0.000000000E+00
    2    2 -0.433680869E-17  0.000000000E+00  0.520417043E-17  0.173472348E-17
    3   -3 -0.260208521E-17  0.173472348E-17 -0.143145202E-01  0.112590882E+00
    3   -2 -0.130104261E-17 -0.867361738E-18  0.173472348E-17  0.867361738E-18
    3   -1  0.433680869E-18  0.216840434E-18 -0.787026402E-07  0.256603210E-06
    3    0 -0.346944695E-17 -0.292734587E-17  0.000000000E+00 -0.216840434E-17
    3    1 -0.650521303E-18  0.130104261E-17 -0.117807745E-07  0.707154116E-07
    3    2  0.173472348E-17 -0.173472348E-17  0.173472348E-17 -0.303576608E-17
    3    3 -0.390312782E-17 -0.216840434E-17 -0.743424681E-02  0.301925344E-01
    3   -2    1
    1   -1 -0.346944695E-17  0.693889390E-17  0.104083409E-16 -0.693889390E-17
    1    0 -0.334440177E-06 -0.922939967E-07  0.138777878E-16  0.867361738E-17
    1    1  0.520417043E-17 -0.867361738E-18  0.693889390E-17 -0.693889390E-17
    2   -2  0.000000000E+00 -0.346944695E-17  0.100054142E+00  0.106193357E+00
    2   -1  0.000000000E+00 -0.156125113E-16  0.346944695E-17  0.173472348E-17
    2    0  0.130104261E-17  0.216840434E-18 -0.559323561E-07  0.998444666E-07
    2    1 -0.433680869E-17  0.173472348E-17 -0.607153217E-17  0.000000000E+00
    2    2 -0.173472348E-17  0.433680869E-18 -0.103910362E-06 -0.224586992E-06
    3   -3  0.000000000E+00 -0.867361738E-18  0.173472348E-17  0.260208521E-17
    3   -2 -0.300316106E-01  0.877087893E-01  0.433680869E-18  0.000000000E+00
    3   -1  0.216840434E-18  0.108420217E-18 -0.433680869E-18  0.975781955E-18
    3    0 -0.162920092E-06  0.383187079E-06 -0.867361738E-18  0.650521303E-18
    3    1  0.650521303E-18 -0.119262239E-17 -0.650521303E-18  0.704731412E-18
    3    2 -0.910505186E-07  0.105877326E-06  0.346944695E-17  0.173472348E-17
    3    3  0.199899776E-17  0.867361738E-18  0.111130723E-17  0.000000000E+00
    3   -2    2
    1   -1 -0.867361738E-18  0.216840434E-17  0.000000000E+00 -0.216840434E-17
    1    0 -0.346944695E-17  0.173472348E-17  0.451394983E-06  0.778670853E-07
    1    1 -0.216840434E-17 -0.867361738E-18 -0.520417043E-17 -0.542101086E-18
    2   -2  0.470331719E-02  0.137672630E-01 -0.704731412E-18  0.520417043E-17
    2   -1  0.173472348E-17 -0.260208521E-17 -0.173472348E-17  0.520417043E-17
    2    0 -0.341256784E-07 -0.251010321E-08 -0.433680869E-18  0.000000000E+00
    2    1  0.108420217E-17  0.520417043E-17 -0.596311195E-17  0.173472348E-17
    2    2  0.163996522E-06  0.457968185E-06  0.130104261E-17  0.346944695E-17
    3   -3  0.173472348E-17  0.867361738E-18  0.650521303E-18 -0.130104261E-17
    3   -2 -0.119262239E-17  0.173472348E-17 -0.257588504E-02  0.476677868E-01
    3   -1  0.650521303E-18 -0.650521303E-18  0.000000000E+00  0.216840434E-18
    3    0  0.433680869E-18  0.000000000E+00 -0.546301914E-07  0.219608257E-06
    3    1  0.000000000E+00  0.216840434E-18  0.867361738E-18 -0.487890978E-18
    3    2  0.195156391E-17  0.260208521E-17  0.123228863E-07  0.242618353E-07
    3    3 -0.867361738E-18 -0.433680869E-18  0.867361738E-18 -0.216840434E-17
    3   -1    1
    1   -1  0.478237640E-01 -0.200112285E-01  0.650521303E-17  0.000000000E+00
    1    0 -0.780625564E-17  0.867361738E-18  0.225514052E-16 -0.234187669E-16
    1    1  0.905493545E-06  0.125429082E-06  0.433680869E-18 -0.281892565E-17
    2   -2 -0.346944695E-17  0.000000000E+00  0.000000000E+00 -0.433680869E-17
    2   -1  0.173472348E-17  0.292734587E-17 -0.400744773E-01 -0.634914909E-02
    2    0 -0.173472348E-17 -0.433680869E-17  0.260208521E-17  0.260208521E-17
    2    1 -0.433680869E-17  0.173472348E-17 -0.485697394E-06 -0.741083299E-06
    2    2 -0.823993651E-17 -0.260208521E-17  0.151788304E-17 -0.477048956E-17
    3   -3 -0.414223091E-06  0.840005218E-06  0.780625564E-17  0.173472348E-17
    3   -2  0.813151629E-18 -0.119262239E-17  0.542101086E-19  0.162630326E-17
    3   -1 -0.744832098E-02  0.548914858E-01  0.216840434E-18  0.867361738E-18
    3    0  0.758941521E-18 -0.216840434E-18 -0.249366500E-17  0.346944695E-17
    3    1 -0.752721657E-07  0.164060729E-06  0.000000000E+00  0.867361738E-18
    3    2 -0.867361738E-18 -0.135525272E-19  0.650521303E-18 -0.243945489E-18
    3    3  0.217452297E-06 -0.291678069E-06  0.216840434E-18  0.368628739E-17
    3   -1    2
    1   -1 -0.346944695E-17  0.867361738E-18  0.554318526E-01 -0.423916422E-01
    1    0  0.119262239E-17 -0.216840434E-17 -0.975781955E-18  0.000000000E+00
    1    1 -0.238524478E-17 -0.390312782E-17  0.128931613E-06 -0.693289315E-07
    2   -2 -0.173472348E-17  0.151788304E-17 -0.173472348E-17 -0.151788304E-17
    2   -1 -0.152042363E-01  0.153244980E-01  0.130104261E-17 -0.867361738E-18
    2    0 -0.867361738E-18  0.867361738E-18  0.433680869E-18 -0.173472348E-17
    2    1  0.118047787E-07 -0.115201372E-07  0.216840434E-18  0.281892565E-17
    2    2  0.216840434E-18  0.650521303E-18 -0.216840434E-18  0.000000000E+00
    3   -3  0.867361738E-18  0.260208521E-17 -0.796342265E-07  0.257168149E-06
    3   -2 -0.108420217E-18  0.102999206E-17 -0.108420217E-18 -0.271050543E-18
    3   -1 -0.487890978E-18  0.000000000E+00 -0.585682952E-02  0.218836888E-01
    3    0  0.433680869E-18 -0.325260652E-18 -0.325260652E-18  0.000000000E+00
    3    1  0.108420217E-17  0.867361738E-18 -0.262794763E-07  0.122842914E-06
    3    2  0.542101086E-18  0.758941521E-18 -0.325260652E-18  0.108420217E-18
    3    3 -0.325260652E-18  0.704731412E-18 -0.127095523E-07  0.712705502E-07
    3    0    1
    1   -1  0.867361738E-18  0.173472348E-17 -0.173472348E-17 -0.121430643E-16
    1    0  0.257630979E-01 -0.142893572E-01  0.251534904E-16 -0.112757026E-16
    1    1 -0.260208521E-17  0.000000000E+00 -0.173472348E-17  0.104083409E-16
    2   -2  0.000000000E+00 -0.693889390E-17  0.526324005E-06  0.526151018E-06
    2   -1  0.173472348E-17  0.173472348E-17  0.000000000E+00  0.000000000E+00
    2    0  0.105401339E-17 -0.151958703E-17 -0.781222458E-19 -0.270347440E-18
    2    1  0.260208521E-17  0.260208521E-17  0.867361738E-18  0.867361738E-18
    2    2 -0.520417043E-17  0.954097912E-17 -0.526324005E-06 -0.526151018E-06
    3   -3 -0.867361738E-18 -0.433680869E-18 -0.130104261E-17  0.222261445E-17
    3   -2 -0.162806910E-06  0.387022014E-06  0.216840434E-17  0.216840434E-17
    3   -1 -0.108420217E-17 -0.216840434E-18  0.379470760E-18 -0.758941521E-18
    3    0 -0.457054356E-02  0.604108286E-01 -0.238524478E-17  0.260208521E-17
    3    1 -0.487890978E-18  0.650521303E-18 -0.108420217E-18 -0.758941521E-18
    3    2 -0.162806910E-06  0.387022014E-06  0.867361738E-18  0.650521303E-18
    3    3 -0.130104261E-17  0.219550940E-17 -0.216840434E-17  0.430970364E-17
    3    0    2
    1   -1  0.104083409E-16  0.000000000E+00  0.000000000E+00  0.260208521E-17
    1    0 -0.156125113E-16  0.845677695E-17  0.764698991E-01  0.100488938E-01
    1    1 -0.910729825E-17  0.780625564E-17  0.737257477E-17 -0.780625564E-17
    2   -2  0.197266683E-06  0.222587872E-06  0.433680869E-17  0.000000000E+00
    2   -1  0.000000000E+00  0.195156391E-17  0.303576608E-17 -0.108420217E-17
    2    0  0.145689005E-17 -0.625269134E-18  0.220237500E-17  0.209955976E-17
    2    1  0.433680869E-18 -0.390312782E-17  0.390312782E-17  0.433680869E-18
    2    2 -0.197266683E-06 -0.222587872E-06  0.390312782E-17 -0.216840434E-18
    3   -3 -0.252754631E-17 -0.867361738E-18  0.304593048E-17  0.195156391E-17
    3   -2 -0.140946282E-17  0.650521303E-18 -0.535504453E-07  0.218316568E-06
    3   -1 -0.241234983E-17  0.176182853E-17 -0.569206141E-18 -0.119262239E-17
    3    0  0.108420217E-17  0.173472348E-17 -0.634749553E-02  0.188738585E-01
    3    1 -0.108420217E-18 -0.840256684E-18 -0.325260652E-18  0.162630326E-17
    3    2 -0.433680869E-18 -0.271050543E-18 -0.535504453E-07  0.218316568E-06
    3    3  0.256142763E-17 -0.238524478E-17 -0.122650371E-17 -0.195156391E-17
    3    1    1
    1   -1  0.905493545E-06  0.125429082E-06 -0.607153217E-17  0.000000000E+00
    1    0  0.390312782E-17  0.346944695E-17 -0.117093835E-16  0.138777878E-16
    1    1  0.478237640E-01 -0.200112285E-01  0.143114687E-16 -0.867361738E-17
    2   -2  0.823993651E-17 -0.433680869E-18 -0.162630326E-17 -0.130104261E-17
    2   -1  0.130104261E-17 -0.130104261E-17  0.485697394E-06  0.741083299E-06
    2    0  0.693889390E-17 -0.173472348E-17 -0.260208521E-17  0.173472348E-17
    2    1  0.216840434E-17 -0.130104261E-17  0.400744773E-01  0.634914909E-02
    2    2  0.346944695E-17  0.433680869E-17 -0.520417043E-17  0.867361738E-18
    3   -3  0.217452297E-06 -0.291678069E-06  0.130104261E-17  0.162630326E-17
    3   -2  0.433680869E-18 -0.962229428E-18  0.108420217E-17  0.138235777E-17
    3   -1 -0.752721657E-07  0.164060729E-06  0.216840434E-17 -0.867361738E-18
    3    0  0.108420217E-18 -0.108420217E-17  0.227682456E-17 -0.650521303E-18
    3    1 -0.744832098E-02  0.548914858E-01  0.108420217E-18  0.520417043E-17
    3    2  0.108420217E-18 -0.650521303E-18  0.433680869E-18 -0.108420217E-18
    3    3 -0.414223091E-06  0.840005218E-06  0.000000000E+00 -0.151788304E-17
    3    1    2
    1   -1  0.000000000E+00  0.173472348E-17  0.128931613E-06 -0.693289315E-07
    1    0 -0.867361738E-18 -0.433680869E-18 -0.173472348E-17  0.433680869E-18
    1    1 -0.433680869E-17  0.000000000E+00  0.554318526E-01 -0.423916422E-01
    2   -2 -0.108420217E-18  0.650521303E-18  0.650521303E-18 -0.216840434E-17
    2   -1 -0.118047787E-07  0.115201372E-07  0.238524478E-17 -0.216840434E-17
    2    0  0.173472348E-17  0.130104261E-17 -0.867361738E-18  0.000000000E+00
    2    1  0.152042363E-01 -0.153244980E-01  0.867361738E-18 -0.130104261E-17
    2    2 -0.867361738E-18 -0.867361738E-18  0.867361738E-18  0.260208521E-17
    3   -3  0.000000000E+00  0.867361738E-18 -0.127095523E-07  0.712705502E-07
    3   -2  0.650521303E-18  0.000000000E+00  0.108420217E-18  0.000000000E+00
    3   -1 -0.216840434E-18 -0.173472348E-17 -0.262794763E-07  0.122842914E-06
    3    0  0.108420217E-17  0.325260652E-18  0.108420217E-18  0.487890978E-18
    3    1  0.000000000E+00 -0.433680869E-18 -0.585682952E-02  0.218836888E-01
    3    2  0.704731412E-18 -0.325260652E-18 -0.542101086E-19 -0.867361738E-18
    3    3  0.000000000E+00  0.514996032E-18 -0.796342265E-07  0.257168149E-06
    3    2    1
    1   -1  0.693889390E-17  0.780625564E-17 -0.520417043E-17 -0.112757026E-16
    1    0 -0.334440177E-06 -0.922939967E-07  0.693889390E-17  0.693889390E-17
    1    1 -0.260208521E-17  0.104083409E-16 -0.607153217E-17  0.000000000E+00
    2   -2 -0.260208521E-17  0.867361738E-18  0.103910362E-06  0.224586992E-06
    2   -1  0.607153217E-17 -0.520417043E-17 -0.867361738E-18  0.520417043E-17
    2    0 -0.108420217E-17  0.650521303E-18  0.559323561E-07 -0.998444666E-07
    2    1 -0.346944695E-17 -0.346944695E-17  0.000000000E+00  0.693889390E-17
    2    2 -0.693889390E-17  0.173472348E-17 -0.100054142E+00 -0.106193357E+00
    3   -3 -0.433680869E-18  0.433680869E-18  0.346944695E-17  0.173472348E-17
    3   -2 -0.910505186E-07  0.105877326E-06  0.867361738E-18  0.346944695E-17
    3   -1  0.216840434E-18 -0.222261445E-17  0.271050543E-17  0.271050543E-18
    3    0 -0.162920092E-06  0.383187079E-06 -0.867361738E-18 -0.173472348E-17
    3    1  0.650521303E-18 -0.433680869E-18  0.216840434E-18  0.216840434E-18
    3    2 -0.300316106E-01  0.877087893E-01  0.433680869E-18  0.000000000E+00
    3    3 -0.867361738E-18 -0.650521303E-18  0.693889390E-17  0.867361738E-18
    3    2    2
    1   -1 -0.910729825E-17 -0.260208521E-17  0.910729825E-17 -0.238524478E-17
    1    0 -0.520417043E-17  0.173472348E-17  0.451394983E-06  0.778670853E-07
    1    1 -0.390312782E-17  0.693889390E-17  0.216840434E-17 -0.867361738E-18
    2   -2 -0.163996522E-06 -0.457968185E-06  0.130104261E-17  0.433680869E-17
    2   -1  0.173472348E-17  0.780625564E-17 -0.108420217E-18  0.346944695E-17
    2    0  0.341256784E-07  0.251010321E-08 -0.303576608E-17  0.260208521E-17
    2    1 -0.173472348E-17  0.867361738E-18 -0.520417043E-17  0.867361738E-18
    2    2 -0.470331719E-02 -0.137672630E-01  0.411996826E-17 -0.433680869E-18
    3   -3  0.498732999E-17 -0.216840434E-18  0.173472348E-17 -0.195156391E-17
    3   -2  0.173472348E-17  0.216840434E-18  0.123228863E-07  0.242618353E-07
    3   -1  0.216840434E-17 -0.325260652E-18  0.433680869E-18  0.542101086E-18
    3    0  0.000000000E+00 -0.130104261E-17 -0.546301914E-07  0.219608257E-06
    3    1  0.157209315E-17 -0.216840434E-18 -0.379470760E-18  0.650521303E-18
    3    2 -0.140946282E-17 -0.867361738E-18 -0.257588504E-02  0.476677868E-01
    3    3 -0.233103467E-17  0.325260652E-17 -0.542101086E-19  0.130104261E-17
    3    3    1
    1   -1  0.135888286E-05  0.152167439E-05  0.346944695E-16  0.173472348E-16
    1    0  0.104083409E-16  0.780625564E-17  0.416333634E-16 -0.433680869E-16
    1    1 -0.100943016E-05 -0.174101306E-05  0.173472348E-16  0.138777878E-16
    2   -2  0.173472348E-17  0.000000000E+00 -0.156125113E-16 -0.693889390E-17
    2   -1  0.823993651E-17 -0.867361738E-18 -0.240002217E-06  0.231012811E-05
    2    0  0.346944695E-17 -0.693889390E-17 -0.104083409E-16 -0.693889390E-17
    2    1 -0.173472348E-17  0.000000000E+00  0.177541610E-06  0.268925726E-05
    2    2  0.416333634E-16  0.104083409E-16 -0.693889390E-17 -0.104083409E-16
    3   -3  0.738853695E-01 -0.926037493E-01 -0.433680869E-17  0.346944695E-17
    3   -2  0.542101086E-19 -0.205998413E-17  0.227682456E-17  0.151788304E-17
    3   -1  0.218501843E-06 -0.305210697E-06 -0.693889390E-17 -0.780625564E-17
    3    0 -0.260208521E-17 -0.124683250E-17 -0.715573434E-17  0.471627945E-17
    3    1 -0.414764449E-06  0.853539962E-06 -0.520417043E-17 -0.520417043E-17
    3    2  0.260208521E-17 -0.260208521E-17  0.216840434E-17  0.520417043E-17
    3    3 -0.119992771E+00  0.302010020E+00  0.520417043E-17  0.277555756E-16
    3    3    2
    1   -1  0.867361738E-17  0.520417043E-17 -0.932104116E-07  0.372571630E-07
    1    0 -0.867361738E-18 -0.932413868E-17 -0.173472348E-17  0.249366500E-17
    1    1  0.346944695E-17  0.346944695E-17  0.442082116E-06 -0.276313000E-06
    2   -2 -0.867361738E-18 -0.260208521E-17 -0.173472348E-17  0.520417043E-17
    2   -1 -0.106051982E-06 -0.897136602E-07 -0.737257477E-17  0.173472348E-17
    2    0 -0.975781955E-18 -0.173472348E-17 -0.758941521E-18 -0.867361738E-18
    2    1  0.182965441E-06 -0.713918232E-07  0.954097912E-17 -0.867361738E-18
    2    2  0.693889390E-17  0.346944695E-17  0.000000000E+00  0.173472348E-17
    3   -3 -0.151788304E-17 -0.303576608E-17 -0.743424681E-02  0.301925344E-01
    3   -2 -0.433680869E-18 -0.173472348E-17  0.867361738E-18  0.433680869E-18
    3   -1 -0.281892565E-17 -0.704731412E-18 -0.117807745E-07  0.707154116E-07
    3    0 -0.867361738E-18  0.325260652E-18 -0.867361738E-18  0.433680869E-18
    3    1 -0.130104261E-17  0.130104261E-17 -0.787026402E-07  0.256603210E-06
    3    2  0.151788304E-17  0.867361738E-18 -0.650521303E-18 -0.260208521E-17
    3    3 -0.325260652E-17  0.173472348E-17 -0.143145202E-01  0.112590882E+00
